0, 0.00000000000015962303, 0.0030517576
1, 0.0000000000012769798, 0.006103515
2, 0.00000000000526752, 0.009155273
3, 0.00000000001532362, 0.01220703
4, 0.00000000003591456, 0.015258788
5, 0.000000000072786464, 0.018310547
6, 0.00000000013296228, 0.021362305
7, 0.00000000022474174, 0.02441406
8, 0.0000000003577013, 0.027465818
9, 0.00000000054269417, 0.030517576
10, 0.0000000007918501, 0.033569336
11, 0.0000000011185756, 0.036621094
12, 0.0000000015375536, 0.03967285
13, 0.000000002064744, 0.04272461
14, 0.0000000027173825, 0.045776367
15, 0.000000003513982, 0.04882812
16, 0.0000000044743316, 0.05187988
17, 0.0000000056194964, 0.054931637
18, 0.0000000069718182, 0.057983395
19, 0.000000008554916, 0.061035153
20, 0.000000010393682, 0.064086914
21, 0.0000000125142865, 0.06713867
22, 0.000000014944177, 0.07019043
23, 0.000000017712079, 0.07324219
24, 0.000000020847985, 0.076293945
25, 0.000000024383171, 0.0793457
26, 0.000000028350186, 0.08239746
27, 0.000000032782864, 0.08544922
28, 0.0000000377163, 0.08850098
29, 0.000000043186876, 0.091552734
30, 0.00000004923225, 0.094604485
31, 0.00000005589134, 0.09765624
32, 0.00000006320436, 0.10070799
33, 0.000000071212774, 0.10375975
34, 0.00000007995935, 0.10681151
35, 0.00000008948812, 0.10986327
36, 0.00000009984439, 0.112915024
37, 0.00000011107476, 0.11596678
38, 0.00000012322707, 0.11901854
39, 0.00000013635044, 0.1220703
40, 0.00000015049528, 0.12512206
41, 0.00000016571329, 0.12817381
42, 0.00000018205743, 0.13122556
43, 0.00000019958193, 0.13427731
44, 0.00000021834231, 0.13732907
45, 0.00000023839536, 0.14038083
46, 0.0000002597991, 0.14343259
47, 0.00000028261286, 0.14648435
48, 0.00000030689728, 0.14953607
49, 0.0000003327142, 0.15258783
50, 0.00000036012682, 0.15563957
51, 0.00000038919956, 0.15869133
52, 0.0000004199981, 0.16174307
53, 0.00000045258938, 0.16479483
54, 0.0000004870418, 0.16784659
